name,genre,type,episodes,rating,members
7372.0,1929.0,4.0,1.0,5.79,12919.0
7377.0,2171.0,4.0,6.0,5.79,6733.0
8673.0,1311.0,4.0,1.0,5.79,805.0
11134.0,909.0,3.0,1.0,5.79,518.0
11467.0,454.0,4.0,3.0,5.79,3276.0
511.0,3062.0,4.0,1.0,5.78,616.0
1659.0,1.0,4.0,1.0,5.78,424.0
2363.0,2757.0,4.0,3.0,5.78,526.0
2641.0,1160.0,1.0,1.0,5.78,623.0
5947.0,2410.0,3.0,16.0,5.78,640.0
6458.0,2071.0,1.0,1.0,5.78,180.0
6543.0,2156.0,4.0,1.0,5.78,555.0
8053.0,2342.0,5.0,4.0,5.78,171.0
8964.0,584.0,3.0,9.0,5.78,1031.0
9587.0,1677.0,6.0,26.0,5.78,6204.0
11954.0,1535.0,1.0,1.0,5.78,469.0
12235.0,1677.0,5.0,5.0,5.78,3265.0
47.0,3138.0,2.0,1.0,5.77,374.0
660.0,1722.0,4.0,2.0,5.77,534.0
1185.0,2332.0,4.0,3.0,5.77,369.0
1299.0,6.0,4.0,1.0,5.77,1604.0
1750.0,822.0,4.0,1.0,5.77,455.0
1938.0,2780.0,1.0,1.0,5.77,301.0
3723.0,455.0,4.0,1.0,5.77,1164.0
4945.0,2004.0,3.0,12.0,5.99,3251.0
5830.0,1340.0,5.0,6.0,5.77,6115.0
6162.0,3116.0,2.0,1.0,5.77,911.0
6534.0,2437.0,4.0,1.0,5.77,668.0
6537.0,1090.0,1.0,1.0,5.77,238.0
6906.0,2112.0,2.0,1.0,5.77,140.0
7905.0,3261.0,3.0,1.0,5.77,1771.0
10186.0,3177.0,1.0,1.0,5.77,959.0
10267.0,1349.0,5.0,1.0,5.77,198.0
11727.0,2815.0,3.0,2.0,5.77,227.0
160.0,3023.0,6.0,26.0,5.76,261.0
222.0,3116.0,2.0,1.0,5.77,203.0
1400.0,2215.0,3.0,4.0,5.76,277.0
3705.0,1677.0,1.0,1.0,5.76,210.0
6294.0,2215.0,3.0,20.0,5.76,2189.0
7120.0,3088.0,2.0,1.0,5.76,914.0
7253.0,2808.0,4.0,1.0,5.76,418.0
10384.0,1392.0,1.0,1.0,5.76,2029.0
11609.0,3116.0,2.0,1.0,5.76,140.0
925.0,2778.0,4.0,1.0,5.75,303.0
995.0,287.0,5.0,1.0,5.75,2423.0
1194.0,1172.0,4.0,2.0,5.75,1752.0
2508.0,3116.0,2.0,1.0,5.75,1159.0
3151.0,3116.0,2.0,1.0,5.75,92.0
4635.0,3116.0,2.0,1.0,5.75,961.0
6068.0,3124.0,1.0,1.0,5.75,1441.0
6652.0,1677.0,5.0,1.0,5.75,407.0
6924.0,1677.0,5.0,1.0,5.75,123.0
7252.0,217.0,5.0,1.0,5.75,215.0
8051.0,1511.0,1.0,1.0,5.75,545.0
10972.0,3116.0,2.0,1.0,5.75,165.0
11660.0,2841.0,3.0,1.0,5.75,451.0
743.0,3116.0,2.0,1.0,5.74,413.0
1247.0,3078.0,1.0,1.0,5.74,582.0
2568.0,1363.0,4.0,1.0,5.74,584.0
3042.0,1466.0,4.0,3.0,5.74,2002.0
3372.0,2215.0,6.0,3.0,5.74,773.0
3384.0,3255.0,5.0,1.0,5.74,1628.0
4710.0,284.0,4.0,1.0,5.74,1950.0
9835.0,1677.0,5.0,4.0,5.74,122.0
11315.0,2819.0,2.0,1.0,5.74,351.0
4927.0,880.0,4.0,1.0,5.73,5712.0
5928.0,2780.0,5.0,1.0,5.73,2246.0
6017.0,2780.0,6.0,12.0,5.73,31827.0
6122.0,3116.0,2.0,1.0,5.72,302.0
6907.0,3116.0,6.0,10.0,5.73,982.0
7154.0,434.0,4.0,1.0,5.73,715.0
7189.0,2727.0,3.0,1.0,5.73,1013.0
8082.0,3116.0,2.0,1.0,5.73,346.0
11299.0,1901.0,6.0,12.0,5.73,6025.0
11708.0,2871.0,5.0,1.0,5.73,503.0
860.0,2215.0,5.0,2.0,5.72,484.0
1622.0,3140.0,2.0,1.0,5.72,356.0
1797.0,2339.0,5.0,3.0,5.7,1015.0
5926.0,3054.0,5.0,1.0,5.72,2682.0
5948.0,124.0,4.0,1.0,5.72,1628.0
6411.0,2941.0,1.0,1.0,5.72,152.0
6657.0,3116.0,2.0,1.0,5.72,123.0
8305.0,3116.0,2.0,1.0,5.72,128.0
8754.0,3094.0,6.0,13.0,5.72,404.0
8788.0,3232.0,5.0,1.0,5.72,563.0
8876.0,3116.0,2.0,1.0,5.72,104.0
9633.0,3255.0,5.0,1.0,5.72,267.0
11080.0,2438.0,1.0,1.0,5.72,386.0
11365.0,2356.0,1.0,1.0,5.72,580.0
11713.0,344.0,6.0,13.0,5.72,339.0
483.0,790.0,4.0,3.0,5.71,912.0
1323.0,1316.0,4.0,1.0,5.71,1207.0
1783.0,2232.0,4.0,1.0,5.71,981.0
3578.0,2984.0,4.0,1.0,5.71,27005.0
5097.0,3226.0,3.0,2.0,5.71,449.0
6299.0,1053.0,5.0,1.0,5.71,1609.0
6923.0,3027.0,2.0,1.0,5.71,147.0
7274.0,3145.0,1.0,1.0,5.71,963.0
7816.0,797.0,4.0,2.0,5.71,720.0
8707.0,1169.0,4.0,2.0,5.71,1069.0
9681.0,1003.0,4.0,2.0,5.71,2871.0
196.0,2317.0,4.0,1.0,5.7,4953.0
968.0,1186.0,6.0,10.0,5.7,84079.0
2005.0,1098.0,4.0,1.0,5.69,495.0
2059.0,3116.0,2.0,1.0,5.7,528.0
4894.0,2178.0,5.0,2.0,5.7,864.0
6033.0,1151.0,5.0,1.0,5.7,395.0
7782.0,1958.0,3.0,1.0,5.7,141.0
9716.0,3255.0,5.0,1.0,5.71,1153.0
11621.0,914.0,1.0,1.0,5.7,812.0
11772.0,2350.0,3.0,6.0,5.7,268.0
12116.0,3261.0,1.0,1.0,5.7,609.0
2045.0,776.0,4.0,3.0,5.69,1132.0
2884.0,3255.0,1.0,1.0,5.69,218.0
3550.0,1090.0,1.0,1.0,5.69,2005.0
3598.0,1200.0,6.0,12.0,5.69,1499.0
5722.0,615.0,6.0,10.0,5.69,4608.0
4869.0,2294.0,3.0,6.0,5.69,394.0
5945.0,2572.0,5.0,1.0,5.69,578.0
7122.0,1834.0,6.0,12.0,5.69,19246.0
8344.0,2350.0,4.0,10.0,5.69,349.0
8445.0,1319.0,1.0,1.0,5.7,339.0
11173.0,3079.0,5.0,2.0,5.69,485.0
11840.0,1956.0,4.0,1.0,5.69,1025.0
26.0,2354.0,3.0,10.0,5.68,198.0
760.0,2105.0,6.0,65.0,5.68,240.0
1009.0,2780.0,3.0,1.0,5.68,763.0
2029.0,579.0,4.0,1.0,5.68,644.0
2459.0,3116.0,2.0,2.0,5.68,358.0
3443.0,3137.0,2.0,1.0,5.68,1381.0
4182.0,3116.0,2.0,1.0,5.68,394.0
4770.0,1147.0,4.0,1.0,5.68,533.0
4806.0,48.0,4.0,3.0,5.68,3185.0
4891.0,2263.0,1.0,1.0,5.68,344.0
5842.0,2780.0,1.0,1.0,5.68,1979.0
7142.0,3255.0,3.0,4.0,5.68,218.0
8470.0,1090.0,1.0,1.0,5.68,2923.0
8609.0,2105.0,6.0,24.0,5.68,215.0
9738.0,3023.0,3.0,1.0,5.68,155.0
10049.0,3116.0,2.0,1.0,5.68,140.0
10133.0,2709.0,4.0,2.0,5.68,1268.0
11565.0,754.0,4.0,1.0,5.68,3182.0
468.0,1136.0,1.0,1.0,5.67,1280.0
882.0,1170.0,6.0,13.0,5.67,772.0
918.0,2739.0,4.0,1.0,5.67,4311.0
2537.0,1423.0,4.0,2.0,5.67,3132.0
4346.0,2105.0,5.0,1.0,5.67,121.0
4484.0,2132.0,5.0,2.0,5.67,199.0
5933.0,3255.0,5.0,1.0,5.67,2306.0
6518.0,872.0,6.0,13.0,5.67,747.0
6719.0,1116.0,2.0,1.0,5.67,162.0
7234.0,2358.0,1.0,1.0,5.67,109.0
7354.0,2458.0,4.0,1.0,5.67,1014.0
8816.0,3116.0,2.0,1.0,5.67,310.0
8912.0,3116.0,2.0,1.0,5.67,1229.0
8926.0,1045.0,4.0,1.0,5.67,725.0
10256.0,3027.0,2.0,1.0,5.67,160.0
11013.0,365.0,4.0,3.0,5.67,1001.0
11545.0,2749.0,5.0,4.0,5.67,2670.0
774.0,2105.0,5.0,1.0,5.66,117.0
2174.0,2247.0,4.0,6.0,5.66,3880.0
2903.0,3057.0,3.0,4.0,5.66,237.0
3410.0,1677.0,3.0,2.0,5.66,5615.0
6043.0,217.0,4.0,1.0,5.66,3367.0
6739.0,1200.0,3.0,12.0,5.66,161.0
6854.0,3143.0,4.0,1.0,5.66,556.0
7485.0,3116.0,2.0,1.0,5.66,1006.0
2506.0,3116.0,2.0,1.0,5.65,360.0
3769.0,2328.0,1.0,1.0,5.65,758.0
4201.0,1660.0,3.0,1.0,5.65,217.0
6671.0,2806.0,4.0,3.0,5.65,812.0
8615.0,326.0,4.0,2.0,5.65,921.0
10138.0,3116.0,2.0,1.0,5.65,261.0
10918.0,3004.0,3.0,1.0,5.65,558.0
11037.0,1422.0,4.0,2.0,5.65,317.0
12036.0,0.0,1.0,1.0,5.65,223.0
32.0,2438.0,4.0,1.0,5.64,363.0
135.0,645.0,4.0,4.0,5.64,2000.0
621.0,584.0,4.0,2.0,5.64,653.0
653.0,3119.0,2.0,1.0,5.64,187.0
969.0,1114.0,4.0,1.0,5.64,1512.0
2201.0,3023.0,1.0,1.0,5.64,398.0
2716.0,3116.0,2.0,1.0,5.64,120.0
2792.0,1958.0,6.0,24.0,5.64,6487.0
3774.0,2017.0,6.0,25.0,5.64,792.0
4149.0,1833.0,6.0,8.0,5.64,3772.0
4425.0,1677.0,6.0,15.0,5.64,443.0
5211.0,2708.0,1.0,1.0,5.64,663.0
8258.0,3116.0,2.0,1.0,5.64,675.0
10416.0,2350.0,6.0,12.0,5.64,3190.0
12077.0,3243.0,4.0,1.0,5.64,4218.0
102.0,3120.0,4.0,1.0,5.63,585.0
945.0,2294.0,6.0,12.0,5.63,9367.0
4150.0,1833.0,5.0,4.0,5.63,1016.0
5419.0,1553.0,2.0,1.0,5.63,99.0
5460.0,1185.0,6.0,3.0,5.63,192.0
5652.0,2438.0,5.0,1.0,5.63,1038.0
6658.0,3116.0,2.0,1.0,5.63,126.0
7544.0,2075.0,3.0,6.0,5.63,413.0
7820.0,3053.0,3.0,1.0,5.63,655.0
8262.0,2311.0,6.0,13.0,5.63,18420.0
10635.0,3255.0,1.0,1.0,5.63,105.0
11281.0,1397.0,4.0,1.0,5.63,307.0
438.0,2491.0,4.0,2.0,5.62,14248.0
1137.0,2702.0,4.0,1.0,5.62,6148.0
1163.0,2674.0,3.0,1.0,5.62,336.0
1535.0,2350.0,5.0,1.0,5.62,1665.0
2344.0,2306.0,6.0,11.0,5.62,8467.0
5485.0,1677.0,1.0,1.0,5.62,293.0
6759.0,1506.0,4.0,2.0,5.62,952.0
8797.0,3079.0,5.0,1.0,5.62,4648.0
10030.0,3116.0,2.0,1.0,5.62,267.0
11328.0,2330.0,4.0,1.0,5.62,2323.0
11436.0,1195.0,4.0,1.0,5.62,572.0
84.0,2780.0,1.0,1.0,5.61,1701.0
477.0,2353.0,6.0,12.0,5.62,15005.0
560.0,2350.0,3.0,1.0,5.61,819.0
1064.0,3099.0,5.0,1.0,5.61,4087.0
1551.0,2179.0,1.0,1.0,5.61,403.0
1769.0,2295.0,3.0,7.0,5.61,6167.0
3444.0,1090.0,4.0,1.0,5.61,830.0
4729.0,1958.0,4.0,1.0,5.61,2039.0
6773.0,2438.0,5.0,2.0,5.6,2732.0
6922.0,3027.0,2.0,1.0,5.61,161.0
9080.0,1306.0,6.0,52.0,5.61,4825.0
11735.0,2477.0,4.0,2.0,5.61,669.0
395.0,217.0,4.0,1.0,5.6,2781.0
700.0,1677.0,5.0,1.0,5.6,177.0
911.0,261.0,4.0,2.0,5.6,357.0
915.0,3251.0,3.0,1.0,5.6,154.0
5273.0,1200.0,4.0,1.0,5.63,257.0
5400.0,3093.0,5.0,1.0,5.6,4159.0
7903.0,2358.0,5.0,1.0,5.6,309.0
7922.0,2841.0,2.0,1.0,5.6,278.0
8329.0,2350.0,6.0,10.0,5.6,1534.0
8939.0,2376.0,2.0,1.0,5.6,606.0
11607.0,3116.0,2.0,1.0,5.6,254.0
62.0,3124.0,2.0,1.0,5.59,385.0
3986.0,2841.0,1.0,1.0,5.59,311.0
6628.0,489.0,6.0,25.0,5.59,3327.0
7497.0,2198.0,3.0,5.0,5.59,229.0
7607.0,2780.0,1.0,1.0,5.59,705.0
8619.0,3232.0,4.0,2.0,5.59,952.0
9875.0,1511.0,1.0,1.0,5.59,230.0
10212.0,1677.0,6.0,12.0,5.59,6654.0
10332.0,1677.0,3.0,3.0,5.59,101.0
11157.0,2981.0,5.0,6.0,5.59,580.0
11574.0,323.0,6.0,12.0,5.59,2250.0
11769.0,2850.0,3.0,2.0,5.59,216.0
12045.0,2733.0,5.0,1.0,5.58,1051.0
478.0,3259.0,5.0,5.0,5.58,961.0
785.0,1582.0,1.0,1.0,5.58,185.0
2670.0,1734.0,4.0,1.0,5.58,877.0
2893.0,175.0,1.0,1.0,5.58,3644.0
4345.0,2105.0,5.0,1.0,5.58,110.0
6665.0,3214.0,4.0,2.0,5.58,670.0
6809.0,2438.0,4.0,1.0,5.58,212.0
6842.0,3116.0,2.0,1.0,5.58,431.0
6953.0,3128.0,3.0,1.0,5.58,577.0
8149.0,2105.0,6.0,10.0,5.58,252.0
8484.0,3027.0,2.0,1.0,5.58,106.0
9758.0,931.0,3.0,1.0,5.58,326.0
11014.0,365.0,4.0,3.0,5.58,217.0
4294.0,2841.0,2.0,2.0,5.57,242.0
4975.0,1677.0,5.0,1.0,5.57,438.0
5221.0,3057.0,2.0,1.0,5.57,229.0
6931.0,2224.0,5.0,1.0,5.57,308.0
9300.0,3138.0,2.0,1.0,5.57,93.0
10405.0,3259.0,3.0,2.0,5.57,126.0
11002.0,3140.0,2.0,1.0,5.57,499.0
12258.0,2887.0,5.0,2.0,5.57,1977.0
1900.0,3256.0,5.0,1.0,5.56,602.0
2788.0,2188.0,2.0,1.0,5.57,167.0
3964.0,2448.0,1.0,1.0,5.56,425.0
4322.0,1677.0,1.0,1.0,5.56,446.0
4838.0,3089.0,2.0,1.0,5.56,244.0
6711.0,2826.0,3.0,1.0,5.56,223.0
7499.0,3027.0,2.0,1.0,5.56,185.0
7861.0,1939.0,4.0,1.0,5.56,955.0
8122.0,1677.0,3.0,1.0,5.56,183.0
9310.0,3137.0,3.0,12.0,5.56,1062.0
9456.0,2428.0,6.0,26.0,5.56,3248.0
9829.0,3027.0,2.0,1.0,5.56,180.0
11029.0,1076.0,4.0,1.0,5.56,711.0
82.0,2353.0,3.0,1.0,5.55,779.0
120.0,1.0,5.0,1.0,5.55,359.0
403.0,3116.0,2.0,1.0,5.55,470.0
1595.0,1175.0,5.0,1.0,5.55,171.0
4177.0,2380.0,2.0,1.0,5.55,130.0
5334.0,1677.0,1.0,1.0,5.55,337.0
5606.0,3023.0,1.0,1.0,5.55,248.0
6127.0,3164.0,5.0,1.0,5.55,1041.0
6816.0,3116.0,2.0,1.0,5.55,168.0
7282.0,3116.0,2.0,1.0,5.55,465.0
7531.0,1504.0,1.0,1.0,5.53,508.0
7565.0,2350.0,4.0,9.0,5.55,174.0
8163.0,3255.0,1.0,1.0,5.55,2021.0
9313.0,2215.0,5.0,2.0,5.56,2021.0
10205.0,3238.0,4.0,1.0,5.55,358.0
10670.0,2984.0,3.0,1.0,5.55,322.0
11679.0,2294.0,6.0,12.0,5.55,1417.0
12063.0,3194.0,4.0,1.0,5.55,366.0
3379.0,3215.0,6.0,13.0,5.54,94108.0
3722.0,1677.0,1.0,1.0,5.54,450.0
7594.0,3116.0,2.0,1.0,5.54,131.0
8462.0,3027.0,2.0,1.0,5.54,128.0
11034.0,3023.0,3.0,1.0,5.54,190.0
11584.0,2901.0,5.0,4.0,5.54,802.0
157.0,2154.0,4.0,1.0,5.53,542.0
1617.0,1510.0,4.0,4.0,5.53,919.0
1773.0,1677.0,1.0,1.0,5.53,202.0
2036.0,459.0,4.0,1.0,5.53,1258.0
5014.0,0.0,1.0,1.0,5.53,164.0
8147.0,2105.0,6.0,32.0,5.53,450.0
8346.0,2350.0,4.0,10.0,5.53,313.0
9392.0,2840.0,4.0,3.0,5.53,892.0
9595.0,1708.0,3.0,1.0,5.53,119.0
9805.0,3116.0,2.0,1.0,5.53,207.0
10462.0,2850.0,1.0,1.0,5.53,558.0
10819.0,1065.0,5.0,1.0,5.53,585.0
274.0,3137.0,2.0,1.0,5.52,389.0
2582.0,1090.0,1.0,1.0,5.52,950.0
3634.0,1090.0,6.0,13.0,5.52,1377.0
3775.0,2017.0,5.0,1.0,5.52,191.0
4174.0,2819.0,2.0,1.0,5.52,490.0
12280.0,2841.0,2.0,1.0,5.52,178.0
7098.0,0.0,1.0,1.0,5.52,374.0
10361.0,3255.0,5.0,1.0,5.52,247.0
4555.0,3116.0,2.0,1.0,5.51,108.0
6000.0,1677.0,5.0,1.0,5.51,10213.0
5754.0,835.0,4.0,2.0,5.51,311.0
6488.0,2135.0,6.0,10.0,5.51,1936.0
9095.0,2317.0,5.0,1.0,5.51,542.0
11983.0,2780.0,4.0,1.0,5.51,483.0
6295.0,2215.0,5.0,3.0,5.5,335.0
6921.0,2172.0,5.0,1.0,5.5,278.0
8345.0,2350.0,5.0,1.0,5.5,231.0
8583.0,1071.0,5.0,1.0,5.5,298.0
9127.0,3099.0,6.0,25.0,5.5,2399.0
9241.0,1583.0,5.0,1.0,5.5,1958.0
9502.0,2231.0,4.0,1.0,5.5,2100.0
10849.0,2780.0,3.0,1.0,5.5,365.0
10955.0,1195.0,1.0,1.0,5.5,319.0
11549.0,1116.0,6.0,6.0,5.5,4974.0
12175.0,3248.0,5.0,3.0,5.5,1651.0
12246.0,2097.0,5.0,1.0,5.5,676.0
1243.0,1053.0,3.0,1.0,5.49,343.0
1514.0,1.0,5.0,1.0,5.49,132.0
3787.0,3246.0,4.0,1.0,5.49,800.0
4088.0,3116.0,2.0,1.0,5.49,217.0
4426.0,1677.0,5.0,3.0,5.49,321.0
7736.0,1649.0,4.0,1.0,5.49,486.0
9254.0,3100.0,4.0,10.0,5.49,256.0
10613.0,1.0,1.0,1.0,5.49,662.0
11071.0,3232.0,5.0,3.0,5.49,737.0
11899.0,2819.0,1.0,1.0,5.49,186.0
12176.0,3016.0,5.0,2.0,5.49,844.0
1301.0,2094.0,4.0,1.0,5.48,3777.0
1408.0,1677.0,6.0,365.0,5.48,1612.0
3946.0,1833.0,4.0,2.0,5.48,2153.0
4512.0,612.0,3.0,12.0,5.48,3846.0
4653.0,2627.0,2.0,1.0,5.48,226.0
5801.0,2780.0,1.0,1.0,5.48,317.0
5990.0,1186.0,5.0,1.0,5.46,691.0
6871.0,2941.0,1.0,1.0,5.48,190.0
7540.0,1677.0,3.0,1.0,5.48,354.0
8148.0,2105.0,6.0,10.0,5.48,335.0
8665.0,1035.0,4.0,2.0,5.48,603.0
10365.0,3116.0,2.0,1.0,5.48,93.0
11593.0,2294.0,6.0,12.0,5.48,19984.0
66.0,2780.0,5.0,1.0,5.47,257.0
389.0,2350.0,6.0,12.0,5.47,2516.0
1151.0,3116.0,2.0,1.0,5.47,202.0
1749.0,1801.0,4.0,2.0,5.47,1028.0
2139.0,3249.0,5.0,1.0,5.47,11802.0
2539.0,2857.0,1.0,1.0,5.47,581.0
2643.0,2.0,4.0,2.0,5.47,594.0
8029.0,2023.0,6.0,13.0,5.47,15364.0
4417.0,2733.0,4.0,1.0,5.46,805.0
5247.0,1788.0,3.0,6.0,5.46,3655.0
6114.0,3116.0,2.0,1.0,5.46,196.0
6183.0,1195.0,3.0,1.0,5.46,455.0
6618.0,2172.0,5.0,2.0,5.46,249.0
8245.0,2786.0,6.0,12.0,5.46,10290.0
11564.0,754.0,4.0,1.0,5.46,4566.0
11875.0,3014.0,4.0,1.0,5.46,1488.0
12203.0,849.0,4.0,1.0,5.46,5410.0
1920.0,2988.0,4.0,1.0,5.45,1112.0
1964.0,6.0,1.0,1.0,5.45,129.0
3777.0,3027.0,2.0,1.0,5.45,166.0
5084.0,1195.0,1.0,1.0,5.45,419.0
5812.0,3116.0,2.0,1.0,5.45,297.0
6072.0,1160.0,4.0,1.0,5.45,406.0
6698.0,1160.0,3.0,1.0,5.45,329.0
6876.0,1833.0,5.0,1.0,5.46,2063.0
7284.0,1535.0,1.0,1.0,5.45,158.0
7298.0,129.0,4.0,2.0,5.45,1660.0
7926.0,1677.0,1.0,1.0,5.45,339.0
9279.0,1623.0,1.0,1.0,5.45,659.0
10431.0,2358.0,1.0,1.0,5.45,125.0
11440.0,2311.0,6.0,12.0,5.45,8554.0
492.0,3196.0,4.0,1.0,5.44,1084.0
509.0,3141.0,2.0,1.0,5.44,103.0
1725.0,0.0,1.0,1.0,5.44,265.0
2831.0,2076.0,1.0,1.0,5.44,183.0
4393.0,1677.0,3.0,1.0,5.44,559.0
4793.0,2767.0,4.0,1.0,5.44,284.0
5349.0,1893.0,3.0,3.0,5.44,1181.0
5530.0,3255.0,1.0,1.0,5.44,194.0
8095.0,3116.0,2.0,1.0,5.44,137.0
8862.0,2380.0,1.0,1.0,5.44,199.0
9710.0,1677.0,1.0,1.0,5.44,129.0
10176.0,1180.0,5.0,1.0,5.44,326.0
12213.0,857.0,5.0,4.0,5.44,481.0
415.0,1833.0,5.0,3.0,5.44,1264.0
10614.0,2358.0,1.0,1.0,5.43,130.0
11145.0,1032.0,4.0,2.0,5.43,2400.0
11832.0,3255.0,5.0,2.0,5.43,328.0
855.0,2358.0,3.0,1.0,5.42,230.0
942.0,382.0,1.0,1.0,5.42,410.0
2173.0,1406.0,4.0,1.0,5.42,2660.0
7558.0,1677.0,4.0,1.0,5.42,961.0
7864.0,3259.0,1.0,1.0,5.42,866.0
8255.0,1677.0,6.0,18.0,5.42,215.0
8433.0,2841.0,3.0,1.0,5.42,547.0
10144.0,3084.0,4.0,1.0,5.42,7802.0
10969.0,3092.0,3.0,1.0,5.42,1208.0
184.0,964.0,1.0,1.0,5.41,178.0
592.0,460.0,4.0,4.0,5.41,3201.0
1025.0,2178.0,4.0,3.0,5.41,883.0
1222.0,3099.0,5.0,1.0,5.41,132.0
1767.0,217.0,4.0,1.0,5.41,374.0
3186.0,1467.0,6.0,13.0,5.41,798.0
7396.0,1677.0,5.0,1.0,5.41,1584.0
8937.0,3103.0,5.0,1.0,5.41,2411.0
476.0,1160.0,3.0,1.0,5.4,209.0
1526.0,1.0,3.0,1.0,5.4,817.0
3703.0,2780.0,1.0,1.0,5.4,203.0
3954.0,3027.0,2.0,1.0,5.4,103.0
7141.0,1105.0,1.0,1.0,5.4,700.0
7373.0,3116.0,2.0,1.0,5.4,90.0
7422.0,1677.0,3.0,1.0,5.4,228.0
9107.0,2112.0,2.0,1.0,5.4,161.0
10491.0,2874.0,3.0,1.0,5.4,461.0
10454.0,3255.0,3.0,1.0,5.4,115.0
11639.0,651.0,4.0,1.0,5.4,763.0
306.0,2131.0,6.0,10.0,5.39,1383.0
1360.0,2835.0,4.0,1.0,5.39,537.0
1553.0,3116.0,3.0,1.0,5.39,554.0
2126.0,2370.0,1.0,1.0,5.39,215.0
5630.0,3116.0,2.0,1.0,5.39,129.0
6407.0,2674.0,4.0,1.0,5.39,2277.0
6783.0,2197.0,3.0,1.0,5.43,107.0
9078.0,3116.0,2.0,1.0,5.39,240.0
12043.0,3116.0,2.0,1.0,5.39,122.0
108.0,3232.0,1.0,1.0,5.38,1034.0
226.0,1677.0,3.0,5.0,5.38,1513.0
1053.0,3116.0,2.0,1.0,5.38,83.0
1574.0,1.0,1.0,1.0,5.38,619.0
5661.0,1349.0,3.0,2.0,5.38,215.0
5785.0,2332.0,3.0,5.0,5.38,458.0
8088.0,3027.0,2.0,1.0,5.38,104.0
8256.0,1677.0,5.0,1.0,5.38,225.0
8347.0,2350.0,5.0,3.0,5.38,220.0
10201.0,1677.0,3.0,1.0,5.38,584.0
10606.0,3027.0,2.0,1.0,5.38,100.0
11441.0,2311.0,5.0,1.0,5.38,764.0
12003.0,1677.0,1.0,1.0,5.38,190.0
2037.0,459.0,4.0,1.0,5.37,2106.0
2826.0,3023.0,3.0,1.0,5.37,143.0
2929.0,2358.0,1.0,1.0,5.37,358.0
3486.0,3116.0,3.0,2.0,5.38,1086.0
4203.0,3027.0,2.0,1.0,5.37,101.0
4727.0,483.0,4.0,1.0,5.37,5348.0
6129.0,3255.0,3.0,1.0,5.37,155.0
6721.0,0.0,1.0,1.0,5.37,138.0
6967.0,3027.0,2.0,1.0,5.37,152.0
7498.0,2317.0,3.0,1.0,5.37,832.0
9355.0,3104.0,4.0,1.0,5.37,1632.0
9757.0,1659.0,1.0,1.0,5.37,1100.0
10338.0,1678.0,1.0,1.0,5.37,623.0
11087.0,2358.0,1.0,1.0,5.37,117.0
205.0,2322.0,5.0,10.0,5.36,2434.0
3726.0,1708.0,1.0,1.0,5.36,206.0
3747.0,3116.0,2.0,1.0,5.36,97.0
5174.0,2780.0,1.0,1.0,5.36,392.0
5834.0,2983.0,6.0,13.0,5.36,1715.0
6084.0,1758.0,6.0,8.0,5.36,7597.0
6445.0,2832.0,4.0,1.0,5.36,4179.0
6487.0,2135.0,6.0,12.0,5.36,3467.0
7585.0,1677.0,1.0,1.0,5.36,161.0
11630.0,3116.0,2.0,1.0,5.36,224.0
2256.0,3137.0,2.0,1.0,5.35,206.0
2593.0,3255.0,5.0,1.0,5.35,729.0
8146.0,2105.0,6.0,20.0,5.35,870.0
9585.0,2780.0,4.0,1.0,5.35,434.0
10624.0,3116.0,1.0,1.0,5.35,273.0
10660.0,307.0,4.0,2.0,5.35,9687.0
10722.0,2941.0,6.0,5.0,5.35,533.0
11874.0,2989.0,2.0,1.0,5.35,500.0
48.0,3255.0,5.0,1.0,5.34,733.0
51.0,3116.0,2.0,1.0,5.34,217.0
740.0,1.0,3.0,1.0,5.33,350.0
974.0,1851.0,6.0,12.0,5.34,35004.0
2513.0,3116.0,2.0,1.0,5.34,116.0
6532.0,984.0,4.0,2.0,5.34,3970.0
10419.0,2780.0,1.0,1.0,5.34,359.0
10746.0,3116.0,2.0,1.0,5.34,309.0
11286.0,3238.0,1.0,1.0,5.34,1351.0
473.0,2317.0,3.0,1.0,5.33,580.0
532.0,3116.0,2.0,1.0,5.33,810.0
611.0,2188.0,1.0,1.0,5.33,163.0
629.0,1.0,4.0,1.0,5.33,5308.0
4202.0,1023.0,4.0,1.0,5.33,781.0
4344.0,353.0,1.0,1.0,5.33,674.0
5773.0,2984.0,6.0,13.0,5.33,21026.0
8339.0,2350.0,3.0,1.0,5.33,197.0
2199.0,574.0,6.0,13.0,5.34,929.0
3533.0,1195.0,1.0,1.0,5.32,340.0
5602.0,227.0,1.0,1.0,5.32,145.0
9035.0,1090.0,6.0,13.0,5.32,1017.0
9312.0,1572.0,6.0,12.0,5.32,12594.0
10215.0,2780.0,4.0,1.0,5.32,410.0
1294.0,3027.0,2.0,1.0,5.31,103.0
2728.0,938.0,4.0,1.0,5.31,581.0
4400.0,3116.0,6.0,12.0,5.31,5027.0
4659.0,1.0,1.0,1.0,5.31,406.0
7574.0,2358.0,1.0,1.0,5.31,131.0
7863.0,2353.0,1.0,1.0,5.31,201.0
167.0,2105.0,4.0,1.0,5.3,2199.0
3691.0,3255.0,1.0,1.0,5.3,104.0
6554.0,3246.0,5.0,1.0,5.3,1432.0
8959.0,3116.0,2.0,1.0,5.3,107.0
9056.0,2369.0,4.0,1.0,5.3,2084.0
10137.0,2375.0,1.0,1.0,5.3,292.0
11920.0,3185.0,1.0,1.0,5.3,144.0
